dataset,model,graph_mode,seeding,technique,seed,n_parameters,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
BasicMotions,a3tgcn,adaptive_nosvd_correlation_top50,noSVD,correlation,789,105899,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,adaptive_nosvd_correlation_top50,noSVD,correlation,1024,105899,0.975,0.974937343358396,0.974937343358396,0.9772727272727272,0.975
BasicMotions,a3tgcn,predefined_correlation_mean,,correlation,42,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,predefined_correlation_mean,,correlation,123,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,predefined_correlation_mean,,correlation,456,105863,0.975,0.974937343358396,0.974937343358396,0.9772727272727272,0.975
BasicMotions,a3tgcn,predefined_correlation_mean,,correlation,789,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,predefined_correlation_mean,,correlation,1024,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,predefined_correlation_meanstd,,correlation,42,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,predefined_correlation_meanstd,,correlation,123,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,predefined_correlation_meanstd,,correlation,456,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,predefined_correlation_meanstd,,correlation,789,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,predefined_correlation_meanstd,,correlation,1024,105863,0.975,0.974937343358396,0.974937343358396,0.9772727272727272,0.975
BasicMotions,a3tgcn,predefined_correlation_nothresh,,correlation,42,105863,0.95,0.95,0.95,0.95,0.95
BasicMotions,a3tgcn,predefined_correlation_nothresh,,correlation,123,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,predefined_correlation_nothresh,,correlation,456,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,predefined_correlation_nothresh,,correlation,789,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,predefined_correlation_nothresh,,correlation,1024,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,predefined_correlation_top50,,correlation,42,105863,0.95,0.949937343358396,0.949937343358396,0.9522727272727272,0.95
BasicMotions,a3tgcn,predefined_correlation_top50,,correlation,123,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,predefined_correlation_top50,,correlation,456,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,predefined_correlation_top50,,correlation,789,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,a3tgcn,predefined_correlation_top50,,correlation,1024,105863,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_mean,SVD,correlation,42,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_mean,SVD,correlation,123,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_mean,SVD,correlation,456,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_mean,SVD,correlation,789,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_mean,SVD,correlation,1024,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_meanstd,SVD,correlation,42,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_meanstd,SVD,correlation,123,204229,0.975,0.974937343358396,0.974937343358396,0.9772727272727272,0.975
BasicMotions,dcrnn,adaptive_correlation_meanstd,SVD,correlation,456,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_meanstd,SVD,correlation,789,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_meanstd,SVD,correlation,1024,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_nothresh,SVD,correlation,42,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_nothresh,SVD,correlation,123,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_nothresh,SVD,correlation,456,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_nothresh,SVD,correlation,789,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_nothresh,SVD,correlation,1024,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_top50,SVD,correlation,42,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_top50,SVD,correlation,123,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_top50,SVD,correlation,456,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_top50,SVD,correlation,789,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_correlation_top50,SVD,correlation,1024,204229,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_mean,noSVD,correlation,42,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_mean,noSVD,correlation,123,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_mean,noSVD,correlation,456,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_mean,noSVD,correlation,789,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_mean,noSVD,correlation,1024,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,42,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,123,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,456,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,789,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,1024,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,42,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,123,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,456,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,789,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,1024,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_top50,noSVD,correlation,42,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_top50,noSVD,correlation,123,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_top50,noSVD,correlation,456,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_top50,noSVD,correlation,789,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,adaptive_nosvd_correlation_top50,noSVD,correlation,1024,204073,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_mean,,correlation,42,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_mean,,correlation,123,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_mean,,correlation,456,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_mean,,correlation,789,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_mean,,correlation,1024,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_meanstd,,correlation,42,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_meanstd,,correlation,123,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_meanstd,,correlation,456,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_meanstd,,correlation,789,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_meanstd,,correlation,1024,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_nothresh,,correlation,42,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_nothresh,,correlation,123,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_nothresh,,correlation,456,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_nothresh,,correlation,789,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_nothresh,,correlation,1024,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_top50,,correlation,42,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_top50,,correlation,123,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_top50,,correlation,456,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_top50,,correlation,789,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,dcrnn,predefined_correlation_top50,,correlation,1024,204037,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_mean,SVD,correlation,42,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_mean,SVD,correlation,123,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_mean,SVD,correlation,456,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_mean,SVD,correlation,789,105925,0.975,0.974937343358396,0.974937343358396,0.9772727272727272,0.975
BasicMotions,gconv_gru,adaptive_correlation_mean,SVD,correlation,1024,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_meanstd,SVD,correlation,42,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_meanstd,SVD,correlation,123,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_meanstd,SVD,correlation,456,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_meanstd,SVD,correlation,789,105925,0.975,0.974937343358396,0.974937343358396,0.9772727272727272,0.975
BasicMotions,gconv_gru,adaptive_correlation_meanstd,SVD,correlation,1024,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_nothresh,SVD,correlation,42,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_nothresh,SVD,correlation,123,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_nothresh,SVD,correlation,456,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_nothresh,SVD,correlation,789,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_nothresh,SVD,correlation,1024,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_top50,SVD,correlation,42,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_top50,SVD,correlation,123,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_top50,SVD,correlation,456,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_top50,SVD,correlation,789,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_correlation_top50,SVD,correlation,1024,105925,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_mean,noSVD,correlation,42,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_mean,noSVD,correlation,123,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_mean,noSVD,correlation,456,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_mean,noSVD,correlation,789,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_mean,noSVD,correlation,1024,105769,0.975,0.974937343358396,0.974937343358396,0.9772727272727272,0.975
BasicMotions,gconv_gru,adaptive_nosvd_correlation_meanstd,noSVD,correlation,42,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_meanstd,noSVD,correlation,123,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_meanstd,noSVD,correlation,456,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_meanstd,noSVD,correlation,789,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_meanstd,noSVD,correlation,1024,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_nothresh,noSVD,correlation,42,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_nothresh,noSVD,correlation,123,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_nothresh,noSVD,correlation,456,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_nothresh,noSVD,correlation,789,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_nothresh,noSVD,correlation,1024,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_top50,noSVD,correlation,42,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_top50,noSVD,correlation,123,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_top50,noSVD,correlation,456,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_top50,noSVD,correlation,789,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,adaptive_nosvd_correlation_top50,noSVD,correlation,1024,105769,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_mean,,correlation,42,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_mean,,correlation,123,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_mean,,correlation,456,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_mean,,correlation,789,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_mean,,correlation,1024,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_meanstd,,correlation,42,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_meanstd,,correlation,123,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_meanstd,,correlation,456,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_meanstd,,correlation,789,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_meanstd,,correlation,1024,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_nothresh,,correlation,42,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_nothresh,,correlation,123,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_nothresh,,correlation,456,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_nothresh,,correlation,789,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_nothresh,,correlation,1024,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_top50,,correlation,42,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_top50,,correlation,123,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_top50,,correlation,456,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_top50,,correlation,789,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_gru,predefined_correlation_top50,,correlation,1024,105733,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_mean,SVD,correlation,42,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_mean,SVD,correlation,123,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_mean,SVD,correlation,456,138821,0.975,0.974937343358396,0.974937343358396,0.9772727272727272,0.975
BasicMotions,gconv_lstm,adaptive_correlation_mean,SVD,correlation,789,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_mean,SVD,correlation,1024,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_meanstd,SVD,correlation,42,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_meanstd,SVD,correlation,123,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_meanstd,SVD,correlation,456,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_meanstd,SVD,correlation,789,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_meanstd,SVD,correlation,1024,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_nothresh,SVD,correlation,42,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_nothresh,SVD,correlation,123,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_nothresh,SVD,correlation,456,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_nothresh,SVD,correlation,789,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_nothresh,SVD,correlation,1024,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_top50,SVD,correlation,42,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_top50,SVD,correlation,123,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_top50,SVD,correlation,456,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_top50,SVD,correlation,789,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_correlation_top50,SVD,correlation,1024,138821,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_mean,noSVD,correlation,42,138665,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_mean,noSVD,correlation,123,138665,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_mean,noSVD,correlation,456,138665,0.975,0.974937343358396,0.974937343358396,0.9772727272727272,0.975
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_mean,noSVD,correlation,789,138665,0.975,0.974937343358396,0.974937343358396,0.9772727272727272,0.975
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_mean,noSVD,correlation,1024,138665,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_meanstd,noSVD,correlation,42,138665,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_meanstd,noSVD,correlation,123,138665,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_meanstd,noSVD,correlation,456,138665,0.975,0.974937343358396,0.974937343358396,0.9772727272727272,0.975
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_meanstd,noSVD,correlation,789,138665,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_meanstd,noSVD,correlation,1024,138665,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_nothresh,noSVD,correlation,42,138665,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_nothresh,noSVD,correlation,123,138665,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_nothresh,noSVD,correlation,456,138665,0.975,0.974937343358396,0.974937343358396,0.9772727272727272,0.975
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_nothresh,noSVD,correlation,789,138665,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_nothresh,noSVD,correlation,1024,138665,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_top50,noSVD,correlation,42,138665,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_top50,noSVD,correlation,123,138665,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_top50,noSVD,correlation,456,138665,0.975,0.974937343358396,0.974937343358396,0.9772727272727272,0.975
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_top50,noSVD,correlation,789,138665,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,adaptive_nosvd_correlation_top50,noSVD,correlation,1024,138665,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_mean,,correlation,42,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_mean,,correlation,123,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_mean,,correlation,456,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_mean,,correlation,789,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_mean,,correlation,1024,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_meanstd,,correlation,42,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_meanstd,,correlation,123,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_meanstd,,correlation,456,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_meanstd,,correlation,789,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_meanstd,,correlation,1024,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_nothresh,,correlation,42,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_nothresh,,correlation,123,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_nothresh,,correlation,456,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_nothresh,,correlation,789,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_nothresh,,correlation,1024,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_top50,,correlation,42,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_top50,,correlation,123,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_top50,,correlation,456,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_top50,,correlation,789,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,gconv_lstm,predefined_correlation_top50,,correlation,1024,138629,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_mean,SVD,correlation,42,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_mean,SVD,correlation,123,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_mean,SVD,correlation,456,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_mean,SVD,correlation,789,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_mean,SVD,correlation,1024,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_meanstd,SVD,correlation,42,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_meanstd,SVD,correlation,123,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_meanstd,SVD,correlation,456,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_meanstd,SVD,correlation,789,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_meanstd,SVD,correlation,1024,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_nothresh,SVD,correlation,42,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_nothresh,SVD,correlation,123,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_nothresh,SVD,correlation,456,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_nothresh,SVD,correlation,789,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_nothresh,SVD,correlation,1024,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_top50,SVD,correlation,42,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_top50,SVD,correlation,123,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_top50,SVD,correlation,456,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_top50,SVD,correlation,789,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_correlation_top50,SVD,correlation,1024,105926,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_nosvd_correlation_mean,noSVD,correlation,42,105770,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_nosvd_correlation_mean,noSVD,correlation,123,105770,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_nosvd_correlation_mean,noSVD,correlation,456,105770,1.0,1.0,1.0,1.0,1.0
BasicMotions,hybrid_tgnn,adaptive_nosvd_correlation_mean,noSVD,correlation,789,105770,1.0,1.0,1.0,1.0,1.0
